,question_num,raw_response,pred_letter,pred_idx,correct,gold_idx,valid,latency_s
0,0,D,D,3,True,3,True,1.18
1,0,C,C,2,False,3,True,11.41
2,0,D,D,3,False,5,True,8.25
3,0,C,C,2,False,3,True,10.17
4,0,D,D,3,False,7,True,15.44
5,0,D,D,3,False,1,True,17.73
6,0,B,B,1,False,3,True,9.6
7,0,E,E,4,True,4,True,12.08
8,0,E,E,4,True,4,True,14.25
9,0,D,D,3,False,4,True,14.32
10,0,A,A,0,False,3,True,11.77
11,0,A,A,0,False,1,True,10.65
12,0,A,A,0,False,3,True,19.24
13,0,A,A,0,False,4,True,15.38
14,0,A,A,0,False,3,True,9.71
15,0,D,D,3,False,4,True,19.35
16,0,B,B,1,True,1,True,16.08
17,0,C,C,2,True,2,True,8.81
18,0,C,C,2,False,3,True,11.06
19,0,A,A,0,False,5,True,18.74
20,0,C,C,2,False,6,True,22.53
21,0,D,D,3,False,4,True,19.36
22,0,D,D,3,True,3,True,15.04
23,0,B,B,1,False,7,True,23.65
24,0,B,B,1,False,4,True,16.38
25,0,E,E,4,True,4,True,18.23
26,0,B,B,1,False,4,True,22.5
27,0,B,B,1,False,4,True,21.84
28,0,B,B,1,False,7,True,23.04
29,0,A,A,0,False,2,True,12.08
30,0,A,A,0,False,5,True,14.44
31,0,A,A,0,False,4,True,17.82
32,0,B,B,1,False,4,True,16.48
33,0,B,B,1,False,4,True,12.82
34,0,D,D,3,False,5,True,15.55
35,0,D,D,3,False,4,True,24.07
36,0,C,C,2,False,4,True,23.54
37,0,D,D,3,False,4,True,23.51
38,0,D,D,3,False,4,True,15.4
39,0,A,A,0,False,4,True,15.12
40,0,C,C,2,True,2,True,12.79
41,0,B,B,1,True,1,True,12.44
42,0,E,E,4,True,4,True,20.88
43,0,B,B,1,False,4,True,17.34
44,0,C,C,2,True,2,True,15.93
45,0,D,D,3,False,7,True,18.64
46,0,A,A,0,False,5,True,19.56
47,0,B,B,1,False,2,True,10.73
48,0,C,C,2,False,3,True,17.94
49,0,D,D,3,True,3,True,14.23
